Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mauritius,MUS,0.346095334685598,0.204255974617288,0.160651037274414,0.149284010524676,0.161601948118229,0.173363933218584,0.153056790453588,0.155629374851011,0.145622173426207,0.194506946871723,0.260551076138584,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mexico,MEX,0.505212146362122,0.486084985792046,0.422238721115056,0.458070629659143,0.448540526800638,0.542546694296955,0.56103491769839,0.552549300313727,0.588102724186368,0.620924604635243,0.675391504851308,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Moldova,MDA,..,0.395144800281458,0.482634465593045,0.516193551320111,0.608535597782922,0.457886649076119,0.315501849511349,0.327388277141414,0.327674671710159,0.335190528305641,0.346991152631426,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mongolia,MNG,4.62358103020618,2.13436890069402,1.14789142408192,1.33558023357178,1.18703648459255,0.821010167197022,0.76299723476197,0.837270239823605,0.931777868485854,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Montenegro,MNE,..,..,2.31270573541716,1.74969510909853,1.88292729405199,1.85174810724171,1.82676059287563,1.76558258040976,1.67362315913362,1.50282064406685,1.71377770160988,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Morocco,MAR,3.70923501497661,2.32065097195848,3.25196070280457,3.2016019368637,3.31344007270162,3.36064353968672,3.48218854994104,3.36927039011621,3.54804911679438,3.9153703463945,3.78359028633176,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mozambique,MOZ,3.36764835615701,1.28445731982972,0.809467271779052,0.75284018543991,0.757533665018173,0.786516587276025,0.980218130179719,0.900734862842113,0.931411997649463,1.02147961102455,1.06039657230309,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Myanmar,MMR,3.39588157013164,2.30536252714248,..,..,..,..,..,..,3.97536101648868,4.03563079845131,3.68862814459201,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Namibia,NAM,7.07023367535761,2.36393444397349,2.50115680758125,2.61046595302612,3.14641979490704,3.37472347461997,3.51753239486008,3.57413081648685,3.1655623754236,3.06452958791874,4.0793640265359,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nepal,NPL,1.07715440550785,0.962150318323636,1.74911020602858,1.54739381748685,1.59997204710798,1.64544781193841,1.56366587467534,1.54065169713099,1.43183199069758,1.53105823259837,1.54496175040199,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Netherlands,NLD,2.37061075150592,1.4445699920437,1.4203653713353,1.37795307928487,1.32873226233654,1.41390755282118,1.34154220347357,1.30325432512766,1.2591704597249,1.21155602153532,1.15994659546061,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,New Zealand,NZL,2.32906861689644,1.57671929261056,1.31366396737574,1.25312044291752,1.25916336359374,1.34725571024863,1.32894344643979,1.25202211319269,1.20091493857836,1.14677561183712,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nicaragua,NIC,102.898017199947,0.60328329511904,0.549418309173012,0.529250425667389,0.502388126947106,0.497829706525223,0.506473594968325,0.527420219278618,0.670465528791715,0.784312254575802,0.702143750397097,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Niger,NER,..,1.11683848797251,..,..,0.992538233756465,0.982009788706612,1.16969126705425,1.30980368816276,1.00539299218175,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nigeria,NGA,0.791688105999685,0.794728910436473,0.533693941973837,0.58354671190545,0.776456931342861,0.887702077285348,0.539231125625786,0.579227051399208,0.502541110746708,0.469695304619353,0.414718777203387,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Norway,NOR,2.83399567919345,1.7058318732318,1.45090172400095,1.4655760489663,1.37914622818936,1.603491462725,1.51651159477531,1.45180487060584,1.4015880167597,1.40924745527651,1.35482247564083,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Oman,OMN,16.521623005186,10.7804708956617,10.8291694328942,10.2794497521907,7.58003424701406,9.27907639221082,8.34767336656673,9.81433274634408,16.1566161215264,14.9501683232872,11.7644066287662,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Pakistan,PAK,7.12664260773235,4.16872380336064,3.64525520437771,3.51198610011098,3.45937100362745,3.26522399322955,3.42369097294437,3.28565081602325,3.48439877285312,3.45501062582515,3.3973843290038,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Panama,PAN,1.37581871565158,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Papua New Guinea,PNG,2.13250113776738,0.960373056143306,0.566372728886785,0.619614934581428,0.491643905374751,0.642156643231382,0.476893380265698,0.498656706637835,0.718740255690677,0.539095244977598,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Paraguay,PRY,1.61337326349491,1.42016712266818,1.05239465778224,1.00437495540232,0.961543770376061,1.11442309172585,1.07853590255699,1.20338528820992,1.37826780405001,1.36472432360807,1.4584852314589,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Peru,PER,0.0845173783363132,1.78896909470822,1.38565068979005,1.19639779787608,1.13871356253967,1.42148230117145,1.31684160840044,1.18728162621799,1.23414570980255,1.46207462909214,1.37832810206487,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Philippines,PHL,2.14725264728189,1.60822668371303,1.31516390491855,1.34866905996955,1.30365576420414,1.25689259979331,1.22159432048681,1.2052534093783,1.15836196547628,1.24125064272121,1.15664297380708,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Poland,POL,2.38090000730244,1.83033658531361,1.92836335404601,2.00327282471037,1.76345510372482,1.81084554099203,1.84400952581718,1.80325209741102,1.81113365109345,1.76323978545455,1.91615939036833,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Portugal,PRT,2.38179028169542,1.862356119854,1.94997013510482,1.81805540278923,1.83655853383917,2.03079883407182,1.98021672896874,2.0026497644843,1.91213672371406,2.12639223494922,1.82958930169904,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Qatar,QAT,10.7438789702874,..,1.75049974956117,1.95983484518459,2.01049613544877,1.99221317692269,1.49993897696079,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Romania,ROM,4.58095349108288,2.5078842150236,1.8350178412572,1.52838847826526,1.46835049543423,1.35395460823875,1.26596998663149,1.30324960068862,1.37603544786599,1.32950404056409,1.27730684015439,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Russian Federation,RUS,..,3.55319208552343,3.48688923830037,3.34960400297041,3.38284046263824,4.21480869814806,3.85071504128686,3.6874079874661,4.02156791217724,4.22461846641793,4.54727452498023,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Rwanda,RWA,3.73042396429976,3.53498605106115,1.75407925407925,1.47215496368039,1.41059855127716,1.41794272456082,1.30760358110141,1.17663806552262,1.10523111612176,1.09652551398026,1.08943219521247,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Saudi Arabia,SAU,14.0242926458954,10.5943902062811,7.8483674355699,8.52705271335434,7.35343759971845,9.61719999229391,8.58837291823058,7.24876028120208,7.69772127946681,9.00400142014768,10.8224534310643,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Senegal,SEN,2.01099815611168,1.33262592990833,1.5873459289017,1.70859404417231,1.62008483439714,1.67661125477803,1.51350456815598,1.594040937236,1.40015599590612,1.60047818591268,1.53986065729026,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Serbia,SRB,..,5.15394294063283,2.30352490107888,2.41146993952101,2.25668338073495,2.28616844307703,2.21067339956029,2.12401049524188,2.09517465340869,2.0206875269999,2.16587090493476,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Seychelles,SYC,4.02623150831173,1.67933282099451,1.41343003078414,1.46828358039262,1.1501931911318,1.02087833270493,0.737915360913322,0.817465752347632,0.874957129513219,0.934486479461715,1.07706302213839,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sierra Leone,SLE,1.3914581342874,3.66598211547366,1.48651449088264,1.34709099901903,0.943767272401665,1.07606529647733,0.972150455137938,0.868869319603902,0.726922401327867,0.614394970098376,0.779666371564882,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Singapore,SGP,4.63214447298365,4.51888629365982,3.94502523048098,3.62178147228127,3.87778862006233,3.91761178883577,3.42984932114948,3.24011450728807,3.1633927400937,3.17616088617592,3.1962569577053,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Slovak Republic,SVK,..,1.65558407524979,1.5998318965594,1.47738735040777,1.45901223228578,1.5151044923972,1.26977560859473,1.08744608736057,1.09456713126189,0.98596065940875,0.990096377180585,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Slovenia,SVN,..,1.09316474447148,1.53802518744811,1.43966591375887,1.49191593414701,1.59004816652012,1.60951252912788,1.29883585943518,1.17480419930012,1.05494687915007,0.992042183942609,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Africa,ZAF,3.89635166370957,1.38728978055287,1.29074629235827,1.17751782554154,1.14584327244181,1.21400210231591,1.11580811250222,1.10278667013409,1.1297752923613,1.12947141032005,1.11387842885214,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Sudan,SSD,..,..,..,..,5.76129581825709,4.96847015986446,4.14063583261781,5.90525220271902,9.53060286768635,8.31875582782783,8.28667575370422,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Spain,ESP,1.69193082430606,1.17579883945841,1.14150761825206,1.13055337354403,1.14283461759333,1.13028875827824,1.02983311330329,0.935592993330215,1.02619702452145,0.904991607739751,0.9066207890831,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sri Lanka,LKA,2.32848743256346,5.03389009428499,2.79877366708863,3.26060824525636,3.71216956924122,3.61866399823134,3.09089544019883,2.96027405383175,2.46089161599957,2.72992534207647,2.45997004294063,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sudan,SDN,2.57620445815484,4.79117550507398,4.29113043021682,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Swaziland,SWZ,1.30197890738693,1.60519674470921,1.98514677887987,2.02623249501518,2.20737964484708,2.41396780125342,2.89225927652477,2.8010419116184,2.455906239929,2.45894857779255,2.37137018792389,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sweden,SWE,2.38984750683851,1.84350421239158,1.32781298714038,1.30913879758681,1.17221666436907,1.17837597525201,1.20520091795611,1.1231815985278,1.14798632218845,1.12656476157982,1.15206666966391,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Switzerland,CHE,1.57574642423009,1.03077975033289,0.775655637143313,0.738290951547279,0.743077485790045,0.751711024090013,0.708080581945892,0.714349481049442,0.689409826123349,0.737253030465675,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Syrian Arab Republic,SYR,6.39553047017084,5.33991624765218,4.39443417058901,4.10055163329246,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tajikistan,TJK,..,1.20307109350503,..,..,1.01654735789176,0.954504690113193,0.952762566225903,1.09374116676809,0.999084702362353,..,1.12838009700648,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tanzania,TZA,2.04648408015958,1.3259264374527,0.792124002148099,0.773035719210077,0.70833185234352,0.76809407242668,0.908923772561748,0.916153033973031,0.926954969813554,0.920898915297888,0.962466550565663,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Thailand,THA,2.59425617320827,1.53269955234198,1.17916405723486,1.42630136288933,1.63842917312834,1.82004169417393,1.55606670321028,1.59485875606515,1.50066384776414,1.52388998471263,1.53282913667761,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Timor-Leste,TMP,..,..,3.69438444924406,4.24597495527728,3.40792507204611,4.45977995110024,2.82537473233405,1.82813891362422,2.62897637795276,2.15824250681199,1.90876288659794,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Togo,TGO,3.11640454289656,..,..,..,1.80213878645807,..,1.79116976468784,1.57131250211585,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Trinidad and Tobago,TTO,..,0.0373754947809852,0.629101948236755,0.576420377793842,0.499095768653694,0.722413238677122,0.695208768426348,0.620514027053358,0.726643540685877,0.891082976533814,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tunisia,TUN,2.01281470454987,1.54790662277081,1.44631395371708,1.26101153704209,1.29062492083998,1.2996530168447,1.28570844485261,1.55650985629838,1.50584079413288,1.61583748632949,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turkey,TUR,3.52770389879209,3.74915647249538,2.47194459187108,2.33212799342637,2.3159607330076,2.62797486234765,2.42755877484283,2.21096616545878,2.25769580009331,2.23883372331552,2.19484450824049,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Uganda,UGA,3.33565328508803,2.48144090626213,2.19795212853987,2.05094608734672,2.19014656833266,1.72735920817722,3.23703120958473,3.25344911005169,1.48299934545494,1.24482471119365,1.22254152988906,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ukraine,UKR,..,3.63614982066208,2.77159181333191,2.87000281658483,2.67291162125444,2.94510836540409,2.73386731007446,2.2583233268538,2.35343700188443,2.39291890925322,3.06006607400902,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,United Arab Emirates,ARE,..,5.63157166754963,3.226126784392,3.28052136989454,3.66802298458815,5.45710723540894,6.11946782176773,5.52065988010125,5.10969244282441,5.85600545767111,5.6654462979385,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,United Kingdom,GBR,3.56232123221255,2.27657321067071,2.22559459609639,2.22680484767947,2.35038767346536,2.50829204179891,2.41214349654927,2.32538695920137,2.23697341523175,2.12314125905802,2.0544547117773,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,United States,USA,5.12025928242452,2.93343201638071,3.80820052817979,3.84704407867721,4.22004646915036,4.63679244072592,4.66561510232437,4.58397597720211,4.23667206618905,3.81501632896795,3.50142763648889,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Uruguay,URY,3.5310971495862,2.46349599073539,2.06282406362977,1.8392283966386,1.95268132671385,2.05479611457906,1.95612183039502,1.7556962388897,1.76124457083845,1.85749931557198,1.59164379498523,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Uzbekistan,UZB,..,1.15178099544565,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Venezuela, RB",VEN,..,1.52657012884905,1.63375762934706,1.2893051242236,1.37043789860736,1.2203388985043,0.853924397949469,0.753524677610168,1.30233184721529,1.43090973756456,1.09350312582573,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Vietnam,VNM,7.91085725497822,..,1.93836458436365,2.30475733676407,2.15637292727254,2.26520992201854,2.30504933664778,1.98209923374418,2.15688636813921,2.17684979502056,2.2855076468007,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,West Bank and Gaza,WBG,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Yemen, Rep.",YEM,6.55118344395031,4.91539223676021,4.30846683494059,4.09811555313285,3.93592381895936,4.991793573957,4.68492285187129,5.18723305631891,5.04653428753822,4.5854380054109,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Zambia,ZMB,3.70566437268396,..,1.61429847952033,1.65295207295857,1.55316759796901,1.44153046236808,1.38249018575978,1.30295923541624,1.38895238691549,1.42203291412508,1.63751230235911,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Zimbabwe,ZWE,4.73939762426964,5.17641546786485,2.97029893937183,..,..,..,1.03938874966387,1.8111892629141,2.5518069830085,2.64413635449427,2.69407548172811,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 11/12/2015,,,,,,,,,,,,,,,
